trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
73,1,48,2,8,192,0.3638965465366577,0.0012985615491965315,2048,0.895092300107199,0.15772506493048252,0.5173031026252983,0.049236615774384956,0.13827237
74,7,48,2,8,192,0.3939547896943355,0.001440742505820892,2048,0.9033764959827871,0.17720726071755308,0.5513126491646778,0.04998999933328888,0.08016508
75,1,16,2,8,64,0.3204305058748935,0.0011814020898707068,2048,0.8773425169474305,0.12328424699846907,0.4922434367541766,0.04990999399959997,0.05681596
76,1,48,3,8,192,0.35845724736314144,0.0009605728147972414,4096,0.8905677741284582,0.1392167926130808,0.4946300715990454,0.04994999666644443,0.08709455
77,1,32,2,8,128,0.3726782472286871,0.0008340014333954746,2048,0.8841149135479358,0.1381976764188716,0.4916467780429594,0.04970998066537769,0.104904294
78,1,64,3,8,192,0.3049496055416439,0.0015241091135087207,8192,0.8770475589382967,0.12448991407305257,0.4922434367541766,0.04990999399959997,0.188381
79,2,48,2,8,192,0.33923586362384006,0.0018747317660808781,2048,0.8994083654900781,0.17376813871922442,0.5411694510739857,0.04982332155477032,0.05101383
80,4,48,2,8,128,0.39900883988854485,0.0029956544677079513,2048,0.901812445809832,0.17694059462772738,0.5531026252983293,0.049809987332488835,0.055094093
81,2,48,2,8,128,0.38872304182855205,0.0029699476592214263,2048,0.8989560700228065,0.16871159159841864,0.5352028639618138,0.04984332288819254,0.07414245
82,2,48,2,8,128,0.3953032602199686,0.002745736171614375,2048,0.9008083195999861,0.17319940912638768,0.5334128878281623,0.04996999799986666,0.097477935
83,3,48,2,8,128,0.37586200177093626,0.0013621847701372734,2048,0.9014917004809071,0.16930652700274185,0.5531026252983293,0.049249949996666445,0.060824744
84,7,48,2,8,128,0.37178537219919966,0.0024733240167141126,2048,0.9027438861874801,0.18017340164344814,0.5572792362768496,0.049116607773851594,0.041317407
85,2,48,2,8,128,0.3597947102277282,0.002547668511572011,2048,0.899323658172279,0.17171297465067886,0.5340095465393795,0.04976331755450363,0.08827096
86,1,48,5,8,128,0.32818221887148014,0.0024095577194466894,1024,0.8981933720004563,0.1630883929124783,0.5483293556085919,0.04993666244416294,0.04304324
87,1,32,2,4,128,0.3999267889514282,0.002190186578770947,4096,0.8849971541459964,0.12800137158252253,0.4815035799522673,0.0499766651110074,0.048276193
88,1,48,2,8,128,0.34509649270769904,0.0022963778171928035,2048,0.896592608958338,0.16232036625633672,0.5381861575178998,0.04989665977731849,0.043862343
89,2,64,6,8,128,0.23161356973754627,0.0028411031862950863,2048,0.8987497237285986,0.1694417153377263,0.5399761336515513,0.049929995333022205,0.06805587
90,3,48,3,8,256,0.3118830979503218,0.0026625123570325386,2048,0.9005676929774633,0.17014722938102536,0.545346062052506,0.049916661110740716,0.049051642
91,2,48,2,8,128,0.37704953382807904,0.001230838264308551,2048,0.897628370133188,0.1712272879793189,0.5381861575178998,0.04990332688845923,0.07889048
92,1,48,2,8,128,0.3705581896708049,0.001026499553404875,2048,0.891444970635274,0.15595748890204222,0.513126491646778,0.04949663310887392,0.053279757
93,1,48,2,8,128,0.3871643000363312,0.0013766122827650077,2048,0.8939405566576355,0.15567419520188408,0.5328162291169452,0.04998999933328888,0.11998621
94,2,16,2,8,128,0.353175762551841,0.0024814578949211314,2048,0.898013171045134,0.16308910398244092,0.5286396181384249,0.04970998066537769,0.1111088
95,1,48,2,8,128,0.28597386501359445,0.0011470357646597368,1024,0.8988450781364741,0.16419691210127513,0.5381861575178998,0.04999666644442963,0.10632825
96,1,48,2,8,128,0.3742903285599411,0.002067366943174239,2048,0.8936650370963475,0.1498085577691564,0.5125298329355609,0.049983332222148145,0.076201156
97,1,48,2,8,64,0.29485495594792155,0.0016488352073833186,8192,0.8661205217977141,0.09325360221970078,0.4301909307875895,0.049809987332488835,0.06341804
98,1,32,4,8,128,0.3833429367435289,0.000994266357945397,4096,0.8738213176025579,0.11103225943204198,0.46539379474940334,0.0499766651110074,0.08899392
99,1,48,2,4,128,0.26154628052491613,0.0011007973278528373,2048,0.8935504451291184,0.15822849027336516,0.5202863961813843,0.049836655777051805,0.06870488
