trial,perf_recall_test,fairness_ratio_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val
39,0.5497737556561084,39013471676.010376,0.016840683296322823,0.039013471676010374,0.5781622911694511,0.04976331755450363,49763317554.50363
40,0.6858974358974357,47100661032.549576,0.026311514899134636,0.047100661032549576,0.7082338902147971,0.04981665444362957,49816654443.62957
41,0.7134238310708897,55070705380.3029,0.006168909836560488,0.055070705380302905,0.7100238663484487,0.049863324221614776,49863324221.61478
42,0.7009803921568625,54317630323.82227,0.044622328132390976,0.05431763032382227,0.6939140811455847,0.049956663777585175,49956663777.585175
43,0.7036199095022622,46343402225.75517,0.02104892022907734,0.04634340222575517,0.7344868735083532,0.04989665977731849,49896659777.31849
44,0.68552036199095,42774663208.09975,0.06011805683374405,0.04277466320809974,0.733890214797136,0.04987665844389626,49876658443.896255
45,0.7281297134238308,54556104091.70781,0.02215082198381424,0.05455610409170781,0.7326968973747017,0.04989665977731849,49896659777.31849
46,0.7006033182503768,46054723454.10426,0.02939664199948311,0.04605472345410426,0.7398568019093079,0.049663310887392495,49663310887.392494
47,0.679864253393665,40360639277.04794,0.038276977837085724,0.040360639277047944,0.7261336515513126,0.049476631775451696,49476631775.4517
48,0.7115384615384613,46322483474.18626,0.04000699147582054,0.04632248347418626,0.7350835322195705,0.04996999799986666,49969997999.86666
49,0.716440422322775,53798845284.9134,0.033664099872112274,0.053798845284913396,0.7189737470167065,0.04981665444362957,49816654443.62957
50,0.6896681749622924,47347502301.062675,0.02682829275727272,0.047347502301062674,0.7118138424821002,0.049983332222148145,49983332222.14815
51,0.7088989441930615,50987365074.05238,0.020221300423145294,0.05098736507405238,0.7076372315035799,0.049983332222148145,49983332222.14815
52,0.6930618401206634,51221655091.62413,0.04430047795176506,0.05122165509162413,0.7076372315035799,0.04941662777518501,49416627775.18501
53,0.6987179487179485,47100661032.549576,0.03934357687830925,0.047100661032549576,0.7183770883054893,0.0499766651110074,49976665111.0074
54,0.4977375565610858,53648230273.61727,0.029175497591495514,0.05364823027361727,0.5011933174224343,0.04974998333222215,49749983332.22215
55,0.7134238310708897,52037486402.81148,0.039394132792949677,0.05203748640281148,0.7243436754176611,0.049956663777585175,49956663777.585175
56,0.7386877828054296,67350012551.25094,0.046286437660455704,0.06735001255125093,0.7052505966587113,0.04996333088872591,49963330888.725914
57,0.542232277526395,22525311689.398376,0.016858018934726715,0.022525311689398378,0.6605011933174224,0.04994332955530369,49943329555.30369
58,0.7092760180995473,48447828633.58715,0.032313261181116104,0.048447828633587146,0.7344868735083532,0.04985665711047403,49856657110.47403
59,0.6742081447963798,45535938415.19538,0.04805593192577362,0.04553593841519538,0.6939140811455847,0.04990999399959997,49909993999.599976
60,0.7055052790346905,48050372353.77792,0.04091738164424896,0.048050372353777925,0.7243436754176611,0.0497899859990666,49789985999.066605
