trial,perf_recall_test,fairness_ratio_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val
64,0.496525364836692,56210792947.18303,0.03652821108698845,0.05621079294718303,0.45950920245398774,0.04989578567434294,49895785674.34294
65,0.4808895066018067,53385906239.48707,0.03326644003391266,0.053385906239487066,0.4619631901840491,0.04980682222561131,49806822225.611305
66,0.4280750521195273,49487463637.62295,0.034052006900310516,0.04948746363762294,0.4208588957055215,0.04992755833460424,49927558334.60424
67,0.46490618485059054,67530128826.7073,0.03090261109173298,0.0675301288267073,0.3638036809815951,0.04989578567434294,49895785674.34294
68,0.5118137595552466,68875784141.05635,0.04546111822128296,0.06887578414105634,0.4368098159509202,0.049667022520461596,49667022520.46159
69,0.44857539958304365,38712326598.46041,0.04543955624103546,0.03871232659846041,0.48711656441717793,0.04999745818717909,49997458187.17909
70,0.5118137595552466,66679199730.86894,0.048479944467544556,0.06667919973086894,0.43803680981595094,0.049864013014081644,49864013014.08164
71,0.4489228630993744,47943917835.86964,0.03872053325176239,0.04794391783586963,0.44539877300613495,0.04995297646281328,49952976462.81328
72,0.45760945100764405,46672471454.29719,0.03343222662806511,0.04667247145429719,0.4607361963190184,0.04973056784098419,49730567840.98419
73,0.4753300903405141,48161597372.01433,0.02917521446943283,0.04816159737201433,0.47484662576687114,0.04994026739870876,49940267398.708755
74,0.4437109103544126,46904992776.99721,0.03103690780699253,0.04690499277699721,0.4411042944785276,0.04981953128971583,49819531289.71583
75,0.4829742876997914,64116517918.983635,0.021732904016971588,0.06411651791898364,0.41411042944785276,0.04985765848202938,49857658482.02938
76,0.019805420430854755,34418103021.78774,0.04867367818951607,0.034418103021787744,0.043558282208588955,0.04984494941792486,49844949417.92486
77,0.46733842946490606,46895098252.627,0.05280112102627754,0.046895098252627,0.4736196319018405,0.049787758629454525,49787758629.45453
78,0.4676858929812368,64200621376.13045,0.030616555362939835,0.06420062137613045,0.39754601226993863,0.04994026739870876,49940267398.708755
79,0.5243224461431548,61994142441.57284,0.03645896539092064,0.061994142441572836,0.47300613496932514,0.04999745818717909,49997458187.17909
80,0.39228630993745645,41660894860.78404,0.04466784745454788,0.041660894860784045,0.4251533742331288,0.04995297646281328,49952976462.81328
81,0.4979152189020151,55285654918.56807,0.0888151228427887,0.055285654918568065,0.47300613496932514,0.04995297646281328,49952976462.81328
82,0.46143154968728267,44381889062.59276,0.02983824536204338,0.04438188906259276,0.47791411042944787,0.04992120380255198,49921203802.55198
83,0.4826268241834606,51055745750.30179,0.08366433531045914,0.051055745750301786,0.46748466257668714,0.04994662193076102,49946621930.761024
84,0.4357192494788046,45885856766.86522,0.05541880056262016,0.04588585676686522,0.43190184049079755,0.049813176757663565,49813176757.66357
85,0.4586518415566364,47434349830.803635,0.03038417175412178,0.047434349830803635,0.4668711656441718,0.04997204005897006,49972040058.97006
86,0.5138985406532313,81021312805.49344,0.02657480724155903,0.08102131280549343,0.3736196319018405,0.04974963143714097,49749631437.140976
